xcentre,ycentre,zcentre,cut,zmin,oretype_pnd,meses,cus,mot
4860,9330,3027.500000,0.097937,1,11,oct-16,0.029385,10,
4880,9330,3027.500000,0.091750,1,11,oct-16,0.036708,10,
4860,9350,3027.500000,0.047000,1,11,oct-16,0.013500,10,
4880,9350,3027.500000,0.053062,-99,11,oct-16,0.013406,10,
4860,9330,3042.500000,0.010083,-99,11,oct-16,0.003792,10,
4880,9330,3042.500000,0.001000,-99,11,oct-16,0.000500,10,
4860,9350,3042.500000,0.001000,-99,11,oct-16,0.000500,10,
4880,9350,3042.500000,0.001000,-99,11,oct-16,0.000500,10,
4720,9390,3027.500000,0.400000,3,23,sept-16,0.220000,10,
4740,9370,3027.500000,0.200000,1,22,sept-16,0.093333,10,
4760,9370,3027.500000,0.100000,1,11,sept-16,0.020000,10,
4740,9390,3027.500000,0.176667,1,12,sept-16,0.073333,10,
4760,9390,3027.500000,0.120000,1,11,sept-16,0.020000,10,
4740,9370,3042.500000,0.000000,-99,11,sept-16,0.000000,10,
4760,9370,3042.500000,0.001000,1,11,sept-16,0.000300,10,
4740,9390,3042.500000,0.001000,1,11,sept-16,0.000300,10,
4760,9390,3042.500000,0.001000,1,11,sept-16,0.000300,10,
4780,9370,3027.500000,0.110000,1,11,sept-16,0.020000,10,
4800,9370,3027.500000,0.100000,1,11,sept-16,0.030000,10,
4780,9390,3027.500000,0.130000,1,11,sept-16,0.030000,10,
4800,9390,3027.500000,0.130000,1,11,sept-16,0.030000,10,
4780,9370,3042.500000,0.001000,1,11,sept-16,0.000300,10,
4800,9370,3042.500000,0.047000,1,11,sept-16,0.006833,10,
4780,9390,3042.500000,0.071458,1,11,sept-16,0.008021,10,
4800,9390,3042.500000,0.048438,1,11,sept-16,0.007031,10,
4820,9370,3027.500000,0.090000,1,11,oct-16,0.030000,10,
4840,9370,3027.500000,0.100000,1,11,oct-16,0.030000,10,
4820,9390,3027.500000,0.130000,1,11,oct-16,0.040000,10,
4840,9390,3027.500000,0.100000,1,11,oct-16,0.020000,10,
4820,9370,3042.500000,0.026812,-99,11,sept-16,0.004656,10,
4840,9370,3042.500000,0.009625,-99,11,oct-16,0.002938,10,
4820,9390,3042.500000,0.044125,1,11,sept-16,0.006437,10,
4840,9390,3042.500000,0.030625,-99,11,oct-16,0.007813,10,
4860,9370,3027.500000,0.040500,-99,11,oct-16,0.010250,10,
4880,9370,3027.500000,0.005542,-99,11,oct-16,0.001729,10,
4860,9390,3027.500000,0.107604,1,11,oct-16,0.035885,10,
4880,9390,3027.500000,0.084312,1,11,oct-16,0.032469,10,
4860,9370,3042.500000,0.001000,-99,11,oct-16,0.000500,10,
4880,9370,3042.500000,0.001000,-99,11,oct-16,0.000500,10,
4860,9390,3042.500000,0.010083,-99,11,oct-16,0.002958,10,
4880,9390,3042.500000,0.001000,-99,11,oct-16,0.000500,10,
4720,9410,3027.500000,0.176250,1,12,sept-16,0.070417,10,
4720,9430,3027.500000,0.080000,1,11,sept-16,0.010000,10,
4720,9430,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4740,9410,3027.500000,0.100000,1,11,sept-16,0.020000,10,
4760,9410,3027.500000,0.120000,1,11,sept-16,0.020000,10,
4740,9430,3027.500000,0.090000,1,11,sept-16,0.020000,10,
4760,9430,3027.500000,0.120000,1,11,sept-16,0.020000,10,
4740,9410,3042.500000,0.001000,1,11,sept-16,0.000300,10,
4760,9410,3042.500000,0.001000,1,11,sept-16,0.000300,10,
4740,9430,3042.500000,0.001000,1,11,ago-16,0.000300,10,
4760,9430,3042.500000,0.001000,1,11,ago-16,0.000300,10,
4780,9410,3027.500000,0.120000,1,11,sept-16,0.020000,10,
4800,9410,3027.500000,0.140000,1,11,sept-16,0.030000,10,
4780,9430,3027.500000,0.110000,1,11,sept-16,0.020000,10,
4800,9430,3027.500000,0.120000,1,11,sept-16,0.030000,10,
4780,9410,3042.500000,0.070000,1,11,sept-16,0.010000,10,
4800,9410,3042.500000,0.097937,1,11,sept-16,0.019594,10,
4780,9430,3042.500000,0.070000,1,11,ago-16,0.010000,10,
4800,9430,3042.500000,0.080000,1,11,sept-16,0.020000,10,
4820,9410,3027.500000,0.130000,1,11,oct-16,0.040000,10,
4840,9410,3027.500000,0.130000,1,11,oct-16,0.050000,10,
4820,9430,3027.500000,0.130000,1,11,sept-16,0.040000,10,
4840,9430,3027.500000,0.180000,1,12,oct-16,0.060000,10,
4820,9410,3042.500000,0.089688,1,11,sept-16,0.026927,10,
4840,9410,3042.500000,0.100167,1,11,oct-16,0.033417,10,
4820,9430,3042.500000,0.080000,1,11,sept-16,0.020000,10,
4840,9430,3042.500000,0.170000,1,12,sept-16,0.060000,10,
4860,9410,3027.500000,0.150000,1,12,oct-16,0.050000,10,
4860,9430,3027.500000,0.160000,1,12,oct-16,0.050000,10,
4860,9410,3042.500000,0.116937,1,11,oct-16,0.036594,10,
4880,9410,3042.500000,0.075500,-99,11,oct-16,0.030250,10,
4860,9430,3042.500000,0.210000,1,22,oct-16,0.070000,10,
4880,9430,3042.500000,0.215438,1,22,oct-16,0.078344,10,
4720,9450,3027.500000,0.094167,1,11,sept-16,0.021458,10,
4700,9470,3027.500000,0.120000,1,11,sept-16,0.040000,10,
4720,9470,3027.500000,0.090000,1,11,sept-16,0.030000,10,
4720,9450,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4700,9470,3042.500000,0.000000,-99,11,sept-16,0.000000,10,
4720,9470,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4740,9450,3027.500000,0.090000,1,11,sept-16,0.020000,10,
4760,9450,3027.500000,0.110000,1,11,sept-16,0.030000,10,
4740,9470,3027.500000,0.090000,1,11,sept-16,0.030000,10,
4760,9470,3027.500000,0.090000,1,11,sept-16,0.030000,10,
4740,9450,3042.500000,0.001000,1,11,ago-16,0.000300,10,
4760,9450,3042.500000,0.001000,1,11,ago-16,0.000300,10,
4760,9470,3042.500000,0.001000,1,11,ago-16,0.000300,10,
4780,9450,3027.500000,0.110000,1,11,sept-16,0.030000,10,
4800,9450,3027.500000,0.090000,1,11,sept-16,0.030000,10,
4780,9470,3027.500000,0.070000,1,11,sept-16,0.020000,10,
4800,9470,3027.500000,0.100000,1,11,sept-16,0.030000,10,
4780,9450,3042.500000,0.060000,1,11,ago-16,0.010000,10,
4800,9450,3042.500000,0.090000,1,11,ago-16,0.020000,10,
4780,9470,3042.500000,0.055083,1,11,ago-16,0.018375,10,
4800,9470,3042.500000,0.080000,1,11,ago-16,0.020000,10,
4820,9450,3027.500000,0.152083,1,12,sept-16,0.041250,10,
4840,9450,3027.500000,0.163750,1,12,oct-16,0.055000,10,
4820,9470,3027.500000,0.333542,3,22,oct-16,0.047708,10,
4840,9470,3027.500000,0.137500,1,11,oct-16,0.045625,10,
4820,9450,3042.500000,0.127292,1,11,ago-16,0.052083,10,
4840,9450,3042.500000,0.171667,1,12,sept-16,0.056667,10,
4820,9470,3042.500000,0.337500,3,22,ago-16,0.103125,10,
4840,9470,3042.500000,0.135417,1,11,sept-16,0.041458,10,
4860,9450,3027.500000,0.150000,1,12,oct-16,0.050000,10,
4860,9470,3027.500000,0.155000,1,12,oct-16,0.048750,10,
4860,9450,3042.500000,0.160000,1,12,sept-16,0.060000,10,
4880,9450,3042.500000,0.200000,1,22,oct-16,0.077500,10,
4860,9470,3042.500000,0.195625,1,12,sept-16,0.071875,10,
4880,9470,3042.500000,0.314375,3,22,sept-16,0.169792,10,
4680,9510,3027.500000,0.128271,1,11,sept-16,0.059865,10,
4700,9490,3027.500000,0.130000,1,11,sept-16,0.060000,10,
4720,9490,3027.500000,0.110000,1,11,sept-16,0.040000,10,
4700,9510,3027.500000,0.150000,1,12,sept-16,0.060000,10,
4720,9510,3027.500000,0.110000,1,11,sept-16,0.040000,10,
4700,9490,3042.500000,0.000000,-99,11,sept-16,0.000000,10,
4720,9490,3042.500000,0.000000,-99,11,sept-16,0.000000,10,
4700,9510,3042.500000,0.000000,-99,11,sept-16,0.000000,10,
4720,9510,3042.500000,0.001000,1,11,sept-16,0.000300,10,
4740,9490,3027.500000,0.090000,1,11,sept-16,0.030000,10,
4760,9490,3027.500000,0.070000,1,11,sept-16,0.020000,10,
4740,9510,3027.500000,0.090000,1,11,sept-16,0.040000,10,
4760,9510,3027.500000,0.070000,1,11,sept-16,0.030000,10,
4760,9490,3042.500000,0.001000,1,11,ago-16,0.000300,10,
4740,9510,3042.500000,0.001000,1,11,ago-16,0.000300,10,
4760,9510,3042.500000,0.001000,1,11,ago-16,0.000300,10,
4780,9490,3027.500000,0.060000,1,11,sept-16,0.010000,10,
4800,9490,3027.500000,0.138750,1,11,sept-16,0.031250,10,
4780,9510,3027.500000,0.110000,1,11,sept-16,0.030000,10,
4800,9510,3027.500000,0.133958,1,11,sept-16,0.032500,10,
4780,9490,3042.500000,0.001000,1,11,ago-16,0.000300,10,
4780,9510,3042.500000,0.071458,1,11,ago-16,0.015938,10,
4800,9510,3042.500000,0.125625,1,11,ago-16,0.028750,10,
4820,9490,3027.500000,0.208750,1,22,oct-16,0.073750,10,
4840,9490,3027.500000,0.202083,1,22,oct-16,0.058333,10,
4820,9510,3027.500000,0.318750,3,22,oct-16,0.119375,10,
4840,9510,3027.500000,0.253333,3,22,oct-16,0.090000,10,
4820,9490,3042.500000,0.197083,1,12,ago-16,0.045833,10,
4840,9490,3042.500000,0.219375,1,22,ago-16,0.056250,10,
4840,9510,3042.500000,0.261250,3,22,ago-16,0.095000,10,
4860,9490,3027.500000,0.317500,3,22,oct-16,0.152500,10,
4860,9490,3042.500000,0.332083,3,22,sept-16,0.139167,10,
4860,9510,3042.500000,0.130000,1,11,ago-16,0.050000,10,
4680,9530,3027.500000,0.128417,1,11,sept-16,0.045875,10,
4660,9550,3027.500000,0.107313,1,11,sept-16,0.045219,10,
4680,9550,3027.500000,0.204167,1,22,sept-16,0.095833,10,
4700,9530,3027.500000,0.180000,1,12,sept-16,0.070000,10,
4720,9530,3027.500000,0.110000,1,11,sept-16,0.050000,10,
4700,9550,3027.500000,0.160000,1,12,sept-16,0.070000,10,
4720,9550,3027.500000,0.090000,1,11,sept-16,0.040000,10,
4720,9530,3042.500000,0.001000,1,11,ago-16,0.000300,10,
4720,9550,3042.500000,0.001000,1,11,ago-16,0.000300,10,
4740,9530,3027.500000,0.118750,1,11,sept-16,0.075000,10,
4760,9530,3027.500000,0.080000,1,11,sept-16,0.040000,10,
4740,9550,3027.500000,0.070000,1,11,sept-16,0.030000,10,
4760,9550,3027.500000,0.080000,1,11,sept-16,0.030000,10,
4740,9530,3042.500000,0.001000,1,11,ago-16,0.000300,10,
4760,9530,3042.500000,0.001000,1,11,ago-16,0.000300,10,
4740,9550,3042.500000,0.001000,1,11,ago-16,0.000300,10,
4760,9550,3042.500000,0.001000,1,11,ago-16,0.000300,10,
4780,9530,3027.500000,0.130000,1,11,sept-16,0.030000,10,
4800,9530,3027.500000,0.231250,1,22,sept-16,0.095417,10,
4780,9550,3027.500000,0.130000,1,11,sept-16,0.030000,10,
4800,9550,3027.500000,0.248750,3,22,sept-16,0.093333,10,
4780,9530,3042.500000,0.083500,1,11,ago-16,0.016750,10,
4800,9530,3042.500000,0.235000,1,22,ago-16,0.092292,10,
4780,9550,3042.500000,0.095583,1,11,ago-16,0.027583,10,
4800,9550,3042.500000,0.304167,3,22,ago-16,0.149167,10,
4820,9530,3027.500000,0.272500,3,22,oct-16,0.052500,10,
4840,9530,3027.500000,0.120000,1,11,oct-16,0.050000,10,
4820,9550,3027.500000,0.150000,1,12,oct-16,0.052917,10,
4840,9550,3027.500000,0.120000,1,11,oct-16,0.040000,10,
4840,9530,3042.500000,0.096250,1,11,ago-16,0.023958,10,
4840,9550,3042.500000,0.100000,1,11,ago-16,0.040000,10,
4860,9530,3042.500000,0.110000,1,11,ago-16,0.040000,10,
4860,9550,3042.500000,0.090000,1,11,ago-16,0.030000,10,
4660,9570,3027.500000,0.102354,1,11,sept-16,0.043885,10,
4680,9570,3027.500000,0.180000,1,12,sept-16,0.080000,10,
4660,9590,3027.500000,0.108500,1,11,sept-16,0.050083,10,
4680,9590,3027.500000,0.120000,1,11,sept-16,0.060000,10,
4700,9570,3027.500000,0.090000,1,11,sept-16,0.040000,10,
4720,9570,3027.500000,0.080000,1,11,sept-16,0.040000,10,
4700,9590,3027.500000,0.090000,1,11,sept-16,0.050000,10,
4720,9590,3027.500000,0.090000,1,11,sept-16,0.050000,10,
4720,9570,3042.500000,0.001000,1,11,ago-16,0.000300,10,
4740,9570,3027.500000,0.080000,1,11,sept-16,0.040000,10,
4760,9570,3027.500000,0.100000,1,11,sept-16,0.030000,10,
4740,9590,3027.500000,0.100000,1,11,sept-16,0.040000,10,
4760,9590,3027.500000,0.100000,1,11,sept-16,0.040000,10,
4740,9570,3042.500000,0.001000,1,11,ago-16,0.000300,10,
4760,9570,3042.500000,0.001000,1,11,ago-16,0.000300,10,
4740,9590,3042.500000,0.001000,1,11,ago-16,0.000300,10,
4760,9590,3042.500000,0.001000,1,11,ago-16,0.000300,10,
4780,9570,3027.500000,0.141250,1,11,sept-16,0.053750,10,
4800,9570,3027.500000,0.211875,1,22,sept-16,0.078333,10,
4780,9590,3027.500000,0.132500,1,11,sept-16,0.051042,10,
4800,9590,3027.500000,0.150000,1,12,sept-16,0.050000,10,
4780,9570,3042.500000,0.172479,1,12,ago-16,0.075927,10,
4800,9590,3042.500000,0.169375,1,12,ago-16,0.058125,10,
4820,9570,3027.500000,0.120000,1,11,oct-16,0.040000,10,
4840,9570,3027.500000,0.120000,1,11,oct-16,0.040000,10,
4820,9590,3027.500000,0.120000,1,11,oct-16,0.040000,10,
4840,9590,3027.500000,0.080000,1,11,oct-16,0.030000,10,
4840,9570,3042.500000,0.110000,1,11,ago-16,0.050000,10,
4820,9590,3042.500000,0.150000,1,12,ago-16,0.050000,10,
4840,9590,3042.500000,0.130000,1,11,ago-16,0.060000,10,
4860,9570,3042.500000,0.110000,1,11,ago-16,0.050000,10,
4860,9590,3042.500000,0.090000,1,11,ago-16,0.060000,10,
4640,9610,3027.500000,0.031938,-99,11,sept-16,0.012844,10,
4640,9630,3027.500000,0.034000,-99,11,sept-16,0.013667,10,
4660,9610,3027.500000,0.087292,1,11,sept-16,0.039688,10,
4680,9610,3027.500000,0.100000,1,11,sept-16,0.060000,10,
4660,9630,3027.500000,0.058750,1,11,sept-16,0.029375,10,
4680,9630,3027.500000,0.089563,1,11,sept-16,0.048844,10,
4700,9610,3027.500000,0.100000,1,11,sept-16,0.060000,10,
4720,9610,3027.500000,0.090000,1,11,sept-16,0.050000,10,
4700,9630,3027.500000,0.095875,1,11,sept-16,0.057521,10,
4720,9630,3027.500000,0.090000,1,11,sept-16,0.060000,10,
4700,9610,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4720,9610,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4720,9630,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4740,9610,3027.500000,0.090000,1,11,sept-16,0.050000,10,
4760,9610,3027.500000,0.100000,1,11,sept-16,0.040000,10,
4740,9630,3027.500000,0.100000,1,11,sept-16,0.050000,10,
4760,9630,3027.500000,0.090000,1,11,sept-16,0.030000,10,
4740,9630,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4760,9630,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4780,9610,3027.500000,0.130000,1,11,sept-16,0.050000,10,
4800,9610,3027.500000,0.130000,1,11,oct-16,0.040000,10,
4780,9630,3027.500000,0.140000,1,11,sept-16,0.050000,10,
4800,9630,3027.500000,0.130000,1,11,sept-16,0.050000,10,
4800,9610,3042.500000,0.140000,1,11,ago-16,0.050000,10,
4780,9630,3042.500000,0.080333,1,11,ago-16,0.026833,10,
4800,9630,3042.500000,0.112562,1,11,ago-16,0.046906,10,
4820,9610,3027.500000,0.070000,1,11,oct-16,0.020000,10,
4840,9610,3027.500000,0.070000,1,11,oct-16,0.030000,10,
4820,9630,3027.500000,0.070000,1,11,oct-16,0.030000,10,
4820,9610,3042.500000,0.090000,1,11,ago-16,0.060000,10,
4840,9610,3042.500000,0.100000,1,11,ago-16,0.060000,10,
4820,9630,3042.500000,0.090000,1,11,ago-16,0.060000,10,
4840,9630,3042.500000,0.100000,1,11,ago-16,0.070000,10,
4660,9650,3027.500000,0.044146,-99,11,sept-16,0.024052,10,
4680,9650,3027.500000,0.073667,1,11,sept-16,0.046833,10,
4660,9670,3027.500000,0.056688,1,11,sept-16,0.028344,10,
4680,9670,3027.500000,0.067000,1,11,sept-16,0.040167,10,
4700,9650,3027.500000,0.071125,1,11,sept-16,0.035562,10,
4720,9650,3027.500000,0.100000,1,11,sept-16,0.050000,10,
4700,9670,3027.500000,0.067000,1,11,sept-16,0.026833,10,
4720,9670,3027.500000,0.080729,1,11,sept-16,0.035885,10,
4720,9650,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4720,9670,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4740,9650,3027.500000,0.070000,1,11,sept-16,0.020000,10,
4760,9650,3027.500000,0.110000,1,11,sept-16,0.040000,10,
4740,9670,3027.500000,0.070000,1,11,sept-16,0.020000,10,
4760,9670,3027.500000,0.070000,1,11,sept-16,0.020000,10,
4740,9650,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4760,9650,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4740,9670,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4760,9670,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4780,9650,3027.500000,0.120000,1,11,sept-16,0.040000,10,
4800,9650,3027.500000,0.080000,1,11,sept-16,0.030000,10,
4780,9670,3027.500000,0.100000,1,11,sept-16,0.030000,10,
4800,9670,3027.500000,0.070000,1,11,oct-16,0.030000,10,
4780,9650,3042.500000,0.087000,1,11,ago-16,0.046833,10,
4800,9650,3042.500000,0.100917,1,11,ago-16,0.055042,10,
4780,9670,3042.500000,0.073667,1,11,ago-16,0.026833,10,
4800,9670,3042.500000,0.103188,1,11,ago-16,0.056281,10,
4820,9650,3027.500000,0.080000,1,11,oct-16,0.030000,10,
4820,9670,3027.500000,0.070000,1,11,oct-16,0.020000,10,
4820,9650,3042.500000,0.125000,1,11,ago-16,0.073958,10,
4840,9650,3042.500000,0.114792,1,11,ago-16,0.073958,10,
4820,9670,3042.500000,0.191250,1,12,ago-16,0.133333,10,
4840,9670,3042.500000,0.132917,1,11,ago-16,0.092292,10,
4660,9690,3027.500000,0.053667,1,11,sept-16,0.026833,10,
4680,9690,3027.500000,0.067000,1,11,sept-16,0.026833,10,
4660,9710,3027.500000,0.047000,1,11,sept-16,0.020167,10,
4680,9710,3027.500000,0.060333,1,11,sept-16,0.013500,10,
4680,9710,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4700,9690,3027.500000,0.053667,1,11,sept-16,0.020167,10,
4720,9690,3027.500000,0.060250,1,11,sept-16,0.015125,10,
4700,9710,3027.500000,0.084437,1,11,sept-16,0.028156,10,
4720,9710,3027.500000,0.080000,1,11,sept-16,0.020000,10,
4700,9710,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4720,9710,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4740,9690,3027.500000,0.080000,1,11,sept-16,0.020000,10,
4760,9690,3027.500000,0.060000,1,11,sept-16,0.020000,10,
4740,9710,3027.500000,0.070000,1,11,sept-16,0.020000,10,
4760,9710,3027.500000,0.070000,1,11,sept-16,0.020000,10,
4760,9690,3042.500000,0.027333,-99,11,ago-16,0.020333,10,
4740,9710,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4760,9710,3042.500000,0.030667,-99,11,ago-16,0.010333,10,
4780,9690,3027.500000,0.080000,1,11,sept-16,0.020000,10,
4800,9690,3027.500000,0.070000,1,11,oct-16,0.020000,10,
4780,9710,3027.500000,0.070000,1,11,sept-16,0.010000,10,
4800,9710,3027.500000,0.060000,1,11,sept-16,0.020000,10,
4780,9690,3042.500000,0.067000,1,11,ago-16,0.040167,10,
4800,9690,3042.500000,0.120000,1,11,ago-16,0.050000,10,
4780,9710,3042.500000,0.053667,1,11,ago-16,0.020167,10,
4800,9710,3042.500000,0.090000,1,11,ago-16,0.030000,10,
4820,9690,3042.500000,0.126250,1,11,ago-16,0.076250,10,
4820,9710,3042.500000,0.100000,1,11,ago-16,0.060000,10,
4680,9750,3027.500000,0.038854,-99,11,sept-16,0.014635,10,
4680,9730,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4680,9750,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4700,9730,3027.500000,0.100000,1,11,sept-16,0.030000,10,
4720,9730,3027.500000,0.070000,1,11,sept-16,0.030000,10,
4700,9750,3027.500000,0.085562,1,11,sept-16,0.034240,10,
4720,9750,3027.500000,0.070000,1,11,sept-16,0.030000,10,
4700,9730,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4700,9750,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4720,9750,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4740,9730,3027.500000,0.050000,1,11,sept-16,0.010000,10,
4760,9730,3027.500000,0.050000,1,11,sept-16,0.020000,10,
4740,9750,3027.500000,0.040000,1,11,sept-16,0.020000,10,
4760,9750,3027.500000,0.040000,1,11,sept-16,0.010000,10,
4740,9730,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4760,9730,3042.500000,0.020667,-99,11,ago-16,0.007000,10,
4740,9750,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4760,9750,3042.500000,0.017333,-99,11,ago-16,0.003667,10,
4780,9730,3027.500000,0.060000,1,11,sept-16,0.010000,10,
4800,9730,3027.500000,0.060000,1,11,sept-16,0.020000,10,
4780,9750,3027.500000,0.040000,1,11,sept-16,0.010000,10,
4800,9750,3027.500000,0.040000,1,11,sept-16,0.010000,10,
4780,9730,3042.500000,0.039104,1,11,ago-16,0.013094,10,
4800,9730,3042.500000,0.061375,1,11,ago-16,0.017563,10,
4780,9750,3042.500000,0.025500,-99,11,ago-16,0.010250,10,
4800,9750,3042.500000,0.046479,1,11,ago-16,0.023240,10,
4820,9730,3042.500000,0.080000,1,11,ago-16,0.050000,10,
4680,9770,3027.500000,0.021396,-99,11,sept-16,0.009552,10,
4680,9770,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4700,9770,3027.500000,0.052021,1,11,sept-16,0.026010,10,
4720,9770,3027.500000,0.057542,1,11,sept-16,0.028771,10,
4700,9790,3027.500000,0.040500,-99,11,sept-16,0.015250,10,
4720,9790,3027.500000,0.041833,1,11,sept-16,0.016750,10,
4740,9770,3027.500000,0.040000,1,11,sept-16,0.020000,10,
4760,9770,3027.500000,0.020000,1,11,sept-16,0.010000,10,
4740,9790,3027.500000,0.030000,1,11,sept-16,0.010000,10,
4760,9790,3027.500000,0.030000,1,11,sept-16,0.010000,10,
4760,9790,3042.500000,0.009125,-99,11,ago-16,0.004562,10,
4780,9770,3027.500000,0.030000,1,11,sept-16,0.010000,10,
4780,9790,3027.500000,0.030000,1,11,sept-16,0.010000,10,
4780,9770,3042.500000,0.017250,-99,11,ago-16,0.004458,10,
4800,9770,3042.500000,0.030250,1,11,ago-16,0.007625,10,
4780,9790,3042.500000,0.023458,-99,11,ago-16,0.014021,10,
4800,9790,3042.500000,0.031875,1,11,ago-16,0.008021,10,
4680,9810,3027.500000,0.034125,-99,11,sept-16,0.010812,10,
4660,9830,3027.500000,0.022500,-99,11,sept-16,0.005417,10,
4680,9830,3027.500000,0.024354,-99,11,sept-16,0.012177,10,
4700,9810,3027.500000,0.065458,1,11,sept-16,0.021896,10,
4720,9810,3027.500000,0.035125,1,11,sept-16,0.017563,10,
4700,9830,3027.500000,0.062187,1,11,sept-16,0.027656,10,
4720,9830,3027.500000,0.048979,1,11,sept-16,0.029385,10,
4740,9810,3027.500000,0.030000,1,11,sept-16,0.010000,10,
4760,9810,3027.500000,0.030000,1,11,sept-16,0.020000,10,
4740,9830,3027.500000,0.040000,1,11,sept-16,0.030000,10,
4760,9830,3027.500000,0.040000,1,11,sept-16,0.020000,10,
4760,9810,3042.500000,0.018354,-99,11,ago-16,0.007406,10,
4760,9830,3042.500000,0.023750,1,11,ago-16,0.011875,10,
4780,9810,3027.500000,0.030000,1,11,sept-16,0.020000,10,
4780,9810,3042.500000,0.026187,1,11,ago-16,0.006635,10,
4780,9830,3042.500000,0.041833,1,11,ago-16,0.016750,10,
4640,9870,3027.500000,0.039104,1,11,sept-16,0.019552,10,
4660,9850,3027.500000,0.054625,1,11,sept-16,0.016479,10,
4680,9850,3027.500000,0.062187,1,11,sept-16,0.027656,10,
4660,9870,3027.500000,0.052625,1,11,sept-16,0.026312,10,
4680,9870,3027.500000,0.067125,1,11,sept-16,0.028771,10,
4700,9850,3027.500000,0.065687,1,11,sept-16,0.037531,10,
4720,9850,3027.500000,0.060000,1,11,sept-16,0.040000,10,
4700,9870,3027.500000,0.080000,1,11,sept-16,0.050000,10,
4720,9870,3027.500000,0.080000,1,11,sept-16,0.050000,10,
4740,9850,3027.500000,0.060000,1,11,sept-16,0.040000,10,
4760,9850,3027.500000,0.060000,1,11,sept-16,0.030000,10,
4740,9870,3027.500000,0.080000,1,11,sept-16,0.060000,10,
4740,9850,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4760,9850,3042.500000,0.049875,1,11,ago-16,0.021396,10,
4740,9870,3042.500000,0.000000,-99,11,ago-16,0.000000,10,
4760,9870,3042.500000,0.001000,1,11,ago-16,0.000300,10,
4780,9850,3042.500000,0.086250,1,11,ago-16,0.044375,10,
4640,9890,3027.500000,0.034688,1,11,sept-16,0.013906,10,
4620,9910,3027.500000,0.026875,-99,11,sept-16,0.011562,10,
4640,9910,3027.500000,0.047000,1,11,sept-16,0.020167,10,
4660,9890,3027.500000,0.070000,1,11,sept-16,0.030000,10,
4680,9890,3027.500000,0.080000,1,11,sept-16,0.040000,10,
4660,9910,3027.500000,0.052625,1,11,sept-16,0.026312,10,
4680,9910,3027.500000,0.080000,1,11,sept-16,0.040000,10,
4700,9890,3027.500000,0.080000,1,11,sept-16,0.050000,10,
4720,9890,3027.500000,0.090000,1,11,sept-16,0.060000,10,
4700,9910,3027.500000,0.080000,1,11,sept-16,0.040000,10,
