xcentre,ycentre,zcentre,mot_gc,zmin_gc,zmint,oretype_gc,cut_gc,dens,cus_gc,oretypet
4360,9030,2907.500000,42,-99,NULL,22,0.317435,2.600000,0.189008,OXML,
4380,9010,2907.500000,48,-99,NULL,22,0.256591,2.600000,0.162201,OXML,
4400,9010,2907.500000,69,-99,NULL,22,0.329639,2.600000,0.246492,OXML,
4380,9030,2907.500000,25,-99,NULL,22,0.341145,2.600000,0.236838,OXML,
4400,9030,2907.500000,77,-99,NULL,12,0.194573,2.600000,0.120425,OXBL,
4420,9010,2907.500000,19,-99,NULL,23,0.460754,2.600000,0.363853,OXAL,
4440,9010,2907.500000,10,-99,NULL,22,0.368963,2.600000,0.278566,OXML,
4420,9030,2907.500000,18,-99,NULL,23,0.511302,2.600000,0.433062,OXAL,
4440,9030,2907.500000,10,-99,NULL,22,0.226242,2.600000,0.162771,OXML,
4460,9010,2907.500000,10,-99,NULL,23,0.601973,2.600000,0.504013,OXAL,
4480,9010,2907.500000,10,-99,NULL,23,0.537413,2.600000,0.436889,OXAL,
4460,9030,2907.500000,10,-99,NULL,22,0.248258,2.600000,0.174123,OXML,
4480,9030,2907.500000,10,-99,NULL,23,0.537230,2.600000,0.450988,OXAL,
4500,9010,2907.500000,10,-99,NULL,23,0.542678,2.600000,0.478322,OXAL,
4520,9010,2907.500000,10,-99,NULL,23,0.834042,2.600000,0.740484,OXAL,
4500,9030,2907.500000,10,-99,NULL,23,0.746996,2.600000,0.680468,OXAL,
4520,9030,2907.500000,10,-99,NULL,23,0.891782,2.600000,0.800198,OXAL,
4540,9010,2907.500000,10,-99,NULL,23,0.825157,2.600000,0.738683,OXAL,
4560,9010,2907.500000,11,-99,NULL,23,0.879926,2.600000,0.766545,OXAL,
4540,9030,2907.500000,10,-99,NULL,23,0.804024,2.600000,0.724856,OXAL,
4560,9030,2907.500000,11,-99,NULL,23,0.783277,2.600000,0.698810,OXAL,
4580,9010,2907.500000,12,-99,NULL,23,0.930395,2.600000,0.813603,OXAL,
4600,9010,2907.500000,15,-99,NULL,23,0.567349,2.600000,0.349153,OXAL,
4580,9030,2907.500000,28,-99,NULL,23,0.494865,2.600000,0.396563,OXAL,
4600,9030,2907.500000,27,-99,NULL,22,0.390967,2.600000,0.307492,OXML,
4580,9010,2922.500000,37,-99,NULL,23,0.657858,2.600000,0.578272,OXAL,
4600,9010,2922.500000,25,-99,NULL,22,0.305110,2.600000,0.243603,OXML,
4580,9030,2922.500000,60,-99,NULL,23,0.674929,2.600000,0.603763,OXAL,
4600,9030,2922.500000,46,-99,NULL,22,0.301358,2.600000,0.242104,OXML,
4620,9010,2907.500000,18,-99,NULL,23,0.653210,2.600000,0.557380,OXAL,
4640,9010,2907.500000,31,-99,NULL,22,0.338020,2.600000,0.271443,OXML,
4620,9030,2907.500000,16,-99,NULL,23,0.427565,2.600000,0.342803,OXAL,
4640,9030,2907.500000,33,-99,NULL,22,0.327036,2.600000,0.261501,OXML,
4620,9010,2922.500000,15,-99,NULL,23,0.409924,2.600000,0.310281,OXAL,
4640,9010,2922.500000,49,-99,NULL,23,0.950796,2.600000,0.857598,OXAL,
4620,9030,2922.500000,17,-99,NULL,23,0.440243,2.600000,0.323689,OXAL,
4640,9030,2922.500000,49,-99,NULL,22,0.307580,2.600000,0.218116,OXML,
4660,9010,2907.500000,11,-99,NULL,22,0.308541,2.600000,0.236709,OXML,
4680,9010,2907.500000,32,3,OXI,22,0.242585,2.600000,0.173089,OXML,
4660,9030,2907.500000,12,-99,NULL,22,0.356150,2.600000,0.258670,OXML,
4680,9030,2907.500000,34,3,OXI,22,0.254521,2.600000,0.138620,OXML,
4660,9010,2922.500000,19,-99,NULL,23,0.584839,2.600000,0.478497,OXAL,
4680,9010,2922.500000,22,1,LIX,12,0.164546,2.600000,0.098528,OXBL,
4660,9030,2922.500000,18,-99,NULL,22,0.393910,2.600000,0.302208,OXML,
4680,9030,2922.500000,28,3,OXI,22,0.258975,2.600000,0.152244,OXML,
4700,9010,2907.500000,51,1,LIX,12,0.183546,2.600000,0.126835,OXBL,
4700,9030,2907.500000,40,3,OXI,12,0.160745,2.600000,0.102430,OXBL,
4720,9030,2907.500000,64,1,LIX,11,0.086439,2.600000,0.048592,LAS,
4700,9010,2922.500000,44,1,LIX,12,0.168329,2.600000,0.096011,OXBL,
4720,9010,2922.500000,37,1,LIX,12,0.174171,2.600000,0.092095,OXBL,
4700,9030,2922.500000,37,3,OXI,22,0.251430,2.600000,0.147203,OXML,
4720,9030,2922.500000,38,1,LIX,11,0.093751,2.600000,0.048591,LAS,
4740,9030,2922.500000,49,1,LIX,11,0.104612,2.600000,0.042188,LAS,
3700,9050,2907.500000,-99,-99,NULL,11,0.013469,2.600000,0.004309,LAS,
3720,9050,2907.500000,-99,-99,NULL,11,0.024578,2.600000,0.004832,LAS,
3720,9070,2907.500000,-99,-99,NULL,11,0.028387,2.600000,0.006402,LAS,
3740,9050,2907.500000,-99,-99,NULL,11,0.025231,2.600000,0.004818,LAS,
3760,9050,2907.500000,-99,-99,NULL,11,0.024735,2.600000,0.003258,LAS,
3740,9070,2907.500000,-99,-99,NULL,11,0.028469,2.600000,0.004660,LAS,
3760,9070,2907.500000,-99,-99,NULL,11,0.025127,2.600000,0.003571,LAS,
3780,9050,2907.500000,23,1,LIX,11,0.030184,2.600000,0.007136,LAS,
3780,9070,2907.500000,13,-99,NULL,11,0.061006,2.600000,0.039266,LAS,
3800,9070,2907.500000,27,-99,NULL,11,0.025202,2.600000,0.004834,LAS,
3800,9050,2922.500000,11,-99,NULL,11,0.025655,2.600000,0.005742,LAS,
3820,9050,2907.500000,10,1,LIX,11,0.039013,2.600000,0.007981,LAS,
3840,9050,2907.500000,10,-99,NULL,11,0.037318,2.600000,0.009804,LAS,
3820,9050,2922.500000,10,-99,NULL,11,0.029839,2.600000,0.006172,LAS,
3840,9050,2922.500000,41,-99,NULL,11,0.027286,2.600000,0.006000,LAS,
3860,9050,2907.500000,12,-99,NULL,11,0.046262,2.600000,0.012226,LAS,
3880,9050,2907.500000,22,-99,NULL,11,0.088737,2.600000,0.023067,LAS,
3860,9050,2922.500000,37,-99,NULL,11,0.041134,2.600000,0.014751,LAS,
4060,9050,2907.500000,66,-99,NULL,11,0.067019,2.600000,0.019424,LAS,
4080,9050,2907.500000,86,-99,NULL,11,0.074927,2.600000,0.028953,LAS,
4100,9050,2907.500000,58,-99,NULL,11,0.107328,2.600000,0.049789,LAS,
4120,9050,2907.500000,46,-99,NULL,12,0.187195,2.600000,0.107892,OXBL,
4140,9050,2907.500000,55,-99,NULL,12,0.184285,2.600000,0.098818,OXBL,
4160,9050,2907.500000,41,-99,NULL,22,0.364853,2.600000,0.285846,OXML,
4180,9050,2907.500000,108,-99,NULL,12,0.163237,2.600000,0.108172,OXBL,
4200,9050,2907.500000,74,-99,NULL,11,0.059780,2.600000,0.016841,LAS,
4180,9070,2907.500000,200,-99,NULL,11,0.073220,2.600000,0.038204,LAS,
4200,9070,2907.500000,125,-99,NULL,11,0.042669,2.600000,0.012423,LAS,
4220,9050,2907.500000,158,-99,NULL,11,0.059603,2.600000,0.023436,LAS,
4240,9050,2907.500000,158,-99,NULL,11,0.089051,2.600000,0.042953,LAS,
4220,9070,2907.500000,150,-99,NULL,11,0.102218,2.600000,0.049576,LAS,
4240,9070,2907.500000,117,-99,NULL,12,0.150771,2.600000,0.102156,OXBL,
4260,9050,2907.500000,169,-99,NULL,22,0.223665,2.600000,0.120820,OXML,
4280,9050,2907.500000,52,-99,NULL,11,0.128478,2.600000,0.073476,LAS,
4260,9070,2907.500000,118,-99,NULL,22,0.239684,2.600000,0.159634,OXML,
4280,9070,2907.500000,97,-99,NULL,12,0.151702,2.600000,0.068323,OXBL,
4300,9050,2907.500000,21,-99,NULL,12,0.170099,2.600000,0.126380,OXBL,
4320,9050,2907.500000,25,-99,NULL,22,0.364071,2.600000,0.309124,OXML,
4300,9070,2907.500000,29,-99,NULL,12,0.156276,2.600000,0.104729,OXBL,
4320,9070,2907.500000,16,-99,NULL,23,0.402345,2.600000,0.353335,OXAL,
4340,9050,2907.500000,25,-99,NULL,23,0.428516,2.600000,0.343580,OXAL,
4360,9050,2907.500000,37,-99,NULL,22,0.219796,2.600000,0.137184,OXML,
4340,9070,2907.500000,26,-99,NULL,22,0.371177,2.600000,0.297718,OXML,
4360,9070,2907.500000,21,-99,NULL,12,0.190990,2.600000,0.122453,OXBL,
4380,9050,2907.500000,52,-99,NULL,12,0.198034,2.600000,0.133359,OXBL,
4400,9050,2907.500000,82,-99,NULL,22,0.312362,2.600000,0.213707,OXML,
4380,9070,2907.500000,20,-99,NULL,22,0.217801,2.600000,0.151783,OXML,
4400,9070,2907.500000,69,-99,NULL,22,0.296953,2.600000,0.199923,OXML,
4420,9050,2907.500000,34,-99,NULL,22,0.281726,2.600000,0.206917,OXML,
4440,9050,2907.500000,10,-99,NULL,22,0.223718,2.600000,0.157562,OXML,
4420,9070,2907.500000,28,-99,NULL,22,0.242986,2.600000,0.157702,OXML,
4440,9070,2907.500000,16,-99,NULL,22,0.227103,2.600000,0.155206,OXML,
4460,9050,2907.500000,10,-99,NULL,22,0.359541,2.600000,0.295139,OXML,
4480,9050,2907.500000,11,-99,NULL,22,0.397370,2.600000,0.348277,OXML,
4460,9070,2907.500000,10,-99,NULL,22,0.304834,2.600000,0.241603,OXML,
4480,9070,2907.500000,11,-99,NULL,22,0.388929,2.600000,0.329483,OXML,
4500,9050,2907.500000,12,-99,NULL,23,0.551507,2.600000,0.499492,OXAL,
4520,9050,2907.500000,10,-99,NULL,23,0.481903,2.600000,0.416385,OXAL,
4500,9070,2907.500000,24,-99,NULL,23,0.655278,2.600000,0.573043,OXAL,
4520,9070,2907.500000,10,-99,NULL,23,0.483688,2.600000,0.417551,OXAL,
4560,9050,2907.500000,10,-99,NULL,23,0.722115,2.600000,0.617692,OXAL,
4540,9070,2907.500000,10,-99,NULL,23,0.818123,2.600000,0.751611,OXAL,
4560,9070,2907.500000,19,-99,NULL,23,0.745311,2.600000,0.677665,OXAL,
4580,9050,2907.500000,239,-99,NULL,23,0.435944,2.600000,0.337185,OXAL,
4600,9050,2907.500000,71,-99,NULL,23,0.448663,2.600000,0.384106,OXAL,
4580,9070,2907.500000,123,-99,NULL,23,0.510004,2.600000,0.423509,OXAL,
4600,9070,2907.500000,49,-99,NULL,23,0.565758,2.600000,0.474114,OXAL,
4580,9050,2922.500000,21,-99,NULL,23,0.435701,2.600000,0.355695,OXAL,
4600,9050,2922.500000,86,-99,NULL,22,0.282497,2.600000,0.224399,OXML,
4580,9070,2922.500000,57,-99,NULL,22,0.226701,2.600000,0.140706,OXML,
4600,9070,2922.500000,16,-99,NULL,12,0.184537,2.600000,0.133152,OXBL,
4620,9050,2907.500000,11,-99,NULL,23,0.493700,2.600000,0.435803,OXAL,
4640,9050,2907.500000,25,-99,NULL,23,0.514225,2.600000,0.438564,OXAL,
4620,9070,2907.500000,10,-99,NULL,23,0.609459,2.600000,0.539124,OXAL,
4640,9070,2907.500000,16,-99,NULL,23,0.834323,2.600000,0.777798,OXAL,
4620,9050,2922.500000,10,-99,NULL,22,0.316881,2.600000,0.237221,OXML,
4640,9050,2922.500000,40,-99,NULL,23,0.436614,2.600000,0.347209,OXAL,
4620,9070,2922.500000,10,-99,NULL,22,0.392407,2.600000,0.334279,OXML,
4640,9070,2922.500000,20,-99,NULL,23,0.592647,2.600000,0.543947,OXAL,
4660,9050,2907.500000,16,-99,NULL,22,0.384880,2.600000,0.305534,OXML,
4680,9050,2907.500000,163,1,LIX,22,0.212780,2.600000,0.099977,OXML,
4660,9070,2907.500000,42,-99,NULL,23,0.569760,2.600000,0.493608,OXAL,
4680,9070,2907.500000,74,3,OXI,22,0.385793,2.600000,0.275486,OXML,
4660,9050,2922.500000,58,-99,NULL,23,0.488389,2.600000,0.369595,OXAL,
4680,9050,2922.500000,44,3,OXI,22,0.261601,2.600000,0.175716,OXML,
4660,9070,2922.500000,91,-99,NULL,22,0.303102,2.600000,0.225590,OXML,
4680,9070,2922.500000,88,3,OXI,22,0.332062,2.600000,0.232691,OXML,
4700,9050,2907.500000,56,3,OXI,22,0.269140,2.600000,0.186466,OXML,
4720,9050,2907.500000,54,1,LIX,11,0.113217,2.600000,0.067953,LAS,
4700,9070,2907.500000,30,3,OXI,23,0.403643,2.600000,0.308127,OXAL,
4720,9070,2907.500000,40,3,OXI,22,0.356123,2.600000,0.293206,OXML,
4700,9050,2922.500000,43,3,OXI,22,0.231367,2.600000,0.147162,OXML,
4720,9050,2922.500000,30,3,OXI,22,0.305736,2.600000,0.216386,OXML,
4700,9070,2922.500000,102,3,OXI,22,0.295787,2.600000,0.198004,OXML,
4720,9070,2922.500000,53,3,OXI,22,0.380573,2.600000,0.273099,OXML,
4740,9070,2907.500000,41,3,OXI,23,0.598921,2.600000,0.524315,OXAL,
4740,9050,2922.500000,35,1,LIX,12,0.162782,2.600000,0.098545,OXBL,
4740,9070,2922.500000,45,1,LIX,22,0.368953,2.600000,0.262127,OXML,
3780,9090,2907.500000,16,-99,NULL,11,0.028870,2.600000,0.006709,LAS,
4200,9090,2907.500000,443,-99,NULL,11,0.050133,2.600000,0.019460,LAS,
4220,9090,2907.500000,176,-99,NULL,22,0.235745,2.600000,0.167822,OXML,
4240,9090,2907.500000,217,-99,NULL,23,0.630889,2.600000,0.545597,OXAL,
4220,9110,2907.500000,224,-99,NULL,12,0.160550,2.600000,0.096299,OXBL,
4240,9110,2907.500000,112,-99,NULL,22,0.375805,2.600000,0.296540,OXML,
4260,9090,2907.500000,38,-99,NULL,22,0.244054,2.600000,0.180583,OXML,
4280,9090,2907.500000,98,-99,NULL,22,0.222883,2.600000,0.114606,OXML,
4260,9110,2907.500000,24,-99,NULL,22,0.221429,2.600000,0.159840,OXML,
4280,9110,2907.500000,22,-99,NULL,22,0.231543,2.600000,0.133620,OXML,
4300,9090,2907.500000,68,-99,NULL,22,0.248548,2.600000,0.152775,OXML,
4320,9090,2907.500000,24,-99,NULL,22,0.317498,2.600000,0.264656,OXML,
4300,9110,2907.500000,98,-99,NULL,22,0.335445,2.600000,0.242635,OXML,
4320,9110,2907.500000,67,-99,NULL,22,0.305598,2.600000,0.224738,OXML,
4340,9090,2907.500000,27,-99,NULL,22,0.350730,2.600000,0.290589,OXML,
4360,9090,2907.500000,13,-99,NULL,22,0.365984,2.600000,0.274101,OXML,
4340,9110,2907.500000,24,-99,NULL,22,0.351529,2.600000,0.278210,OXML,
4360,9110,2907.500000,15,-99,NULL,22,0.274370,2.600000,0.191591,OXML,
4380,9090,2907.500000,15,-99,NULL,23,0.410815,2.600000,0.330353,OXAL,
4400,9090,2907.500000,69,-99,NULL,22,0.242143,2.600000,0.166873,OXML,
4380,9110,2907.500000,39,-99,NULL,22,0.322189,2.600000,0.232809,OXML,
4400,9110,2907.500000,14,-99,NULL,22,0.247806,2.600000,0.180563,OXML,
4420,9090,2907.500000,54,-99,NULL,22,0.254463,2.600000,0.161247,OXML,
4440,9090,2907.500000,83,-99,NULL,22,0.245180,2.600000,0.143773,OXML,
4420,9110,2907.500000,135,-99,NULL,11,0.149589,2.600000,0.092006,LAS,
4440,9110,2907.500000,78,-99,NULL,22,0.225003,2.600000,0.149589,OXML,
4460,9090,2907.500000,13,-99,NULL,22,0.297669,2.600000,0.212146,OXML,
4480,9090,2907.500000,10,-99,NULL,23,0.406914,2.600000,0.342494,OXAL,
4460,9110,2907.500000,39,-99,NULL,22,0.298886,2.600000,0.219927,OXML,
4480,9110,2907.500000,14,-99,NULL,23,0.413853,2.600000,0.348816,OXAL,
4500,9090,2907.500000,11,-99,NULL,23,0.467495,2.600000,0.384236,OXAL,
4520,9090,2907.500000,12,-99,NULL,22,0.338712,2.600000,0.286552,OXML,
4500,9110,2907.500000,10,-99,NULL,22,0.248905,2.600000,0.180787,OXML,
4520,9110,2907.500000,63,-99,NULL,22,0.200695,2.600000,0.146870,OXML,
4540,9090,2907.500000,15,-99,NULL,23,0.552127,2.600000,0.498629,OXAL,
4560,9090,2907.500000,26,-99,NULL,23,0.409960,2.600000,0.347709,OXAL,
4540,9110,2907.500000,66,-99,NULL,12,0.199967,2.600000,0.144795,OXBL,
4560,9110,2907.500000,61,-99,NULL,22,0.237625,2.600000,0.163096,OXML,
4560,9090,2922.500000,38,-99,NULL,23,0.581740,2.600000,0.476000,OXAL,
4540,9110,2922.500000,12,-99,NULL,22,0.280295,2.600000,0.207241,OXML,
4560,9110,2922.500000,16,-99,NULL,12,0.187618,2.600000,0.084833,OXBL,
4580,9090,2907.500000,16,-99,NULL,22,0.309060,2.600000,0.227299,OXML,
4600,9090,2907.500000,13,-99,NULL,23,0.405966,2.600000,0.333153,OXAL,
4580,9110,2907.500000,11,-99,NULL,22,0.251648,2.600000,0.181398,OXML,
4600,9110,2907.500000,26,-99,NULL,22,0.319879,2.600000,0.254352,OXML,
4580,9090,2922.500000,75,-99,NULL,12,0.155080,2.600000,0.088171,OXBL,
4600,9090,2922.500000,23,-99,NULL,12,0.162056,2.600000,0.109843,OXBL,
4580,9110,2922.500000,32,-99,NULL,11,0.147224,2.600000,0.075983,LAS,
4600,9110,2922.500000,28,-99,NULL,12,0.151711,2.600000,0.085593,OXBL,
4620,9090,2907.500000,10,-99,NULL,23,0.562930,2.600000,0.498710,OXAL,
4640,9090,2907.500000,10,-99,NULL,23,0.826359,2.600000,0.721315,OXAL,
4620,9110,2907.500000,15,-99,NULL,12,0.154458,2.600000,0.108973,OXBL,
4640,9110,2907.500000,12,-99,NULL,23,0.557465,2.600000,0.450751,OXAL,
4620,9090,2922.500000,14,-99,NULL,23,0.506771,2.600000,0.429459,OXAL,
4640,9090,2922.500000,22,-99,NULL,22,0.354693,2.600000,0.281260,OXML,
4620,9110,2922.500000,12,-99,NULL,12,0.195518,2.600000,0.137562,OXBL,
4640,9110,2922.500000,23,-99,NULL,22,0.382019,2.600000,0.311206,OXML,
4660,9090,2907.500000,34,-99,NULL,23,0.456578,2.600000,0.342143,OXAL,
4680,9090,2907.500000,100,3,OXI,23,0.420511,2.600000,0.290928,OXAL,
4660,9110,2907.500000,19,3,OXI,23,0.781740,2.600000,0.643888,OXAL,
4680,9110,2907.500000,141,3,OXI,23,0.505525,2.600000,0.378284,OXAL,
4660,9090,2922.500000,79,-99,NULL,22,0.283868,2.600000,0.185910,OXML,
4680,9090,2922.500000,87,3,OXI,22,0.254181,2.600000,0.143606,OXML,
4660,9110,2922.500000,16,-99,NULL,23,0.607447,2.600000,0.501250,OXAL,
4680,9110,2922.500000,62,3,OXI,22,0.300489,2.600000,0.189677,OXML,
4700,9090,2907.500000,116,3,OXI,22,0.372493,2.600000,0.276969,OXML,
4720,9090,2907.500000,49,3,OXI,23,0.509220,2.600000,0.433299,OXAL,
4700,9110,2907.500000,146,3,OXI,23,1.101982,2.600000,1.008646,OXAL,
4720,9110,2907.500000,105,3,OXI,23,1.243768,2.600000,1.102762,OXAL,
4700,9090,2922.500000,130,1,LIX,22,0.223646,2.600000,0.126564,OXML,
4720,9090,2922.500000,207,3,OXI,22,0.329192,2.600000,0.224679,OXML,
4700,9110,2922.500000,66,3,OXI,22,0.282607,2.600000,0.165087,OXML,
4720,9110,2922.500000,110,3,OXI,23,0.631981,2.600000,0.531183,OXAL,
4740,9090,2907.500000,62,3,OXI,23,0.528099,2.600000,0.452925,OXAL,
4740,9110,2907.500000,45,3,OXI,23,0.596564,2.600000,0.474444,OXAL,
4740,9090,2922.500000,53,3,OXI,22,0.378887,2.600000,0.272142,OXML,
4760,9090,2922.500000,53,3,OXI,22,0.371892,2.600000,0.278505,OXML,
4740,9110,2922.500000,136,3,OXI,23,0.862050,2.600000,0.701820,OXAL,
4760,9110,2922.500000,112,3,OXI,23,0.601235,2.600000,0.421161,OXAL,
4240,9130,2907.500000,156,-99,NULL,23,0.598030,2.600000,0.469961,OXAL,
4260,9130,2907.500000,70,-99,NULL,22,0.252411,2.600000,0.184259,OXML,
4280,9130,2907.500000,22,-99,NULL,11,0.115475,2.600000,0.054255,LAS,
4260,9150,2907.500000,61,-99,NULL,11,0.145153,2.600000,0.073511,LAS,
4280,9150,2907.500000,32,-99,NULL,11,0.133939,2.600000,0.061366,LAS,
4300,9130,2907.500000,29,-99,NULL,22,0.255707,2.600000,0.178985,OXML,
4320,9130,2907.500000,101,-99,NULL,22,0.295886,2.600000,0.185685,OXML,
4300,9150,2907.500000,50,-99,NULL,22,0.212274,2.600000,0.120496,OXML,
4320,9150,2907.500000,29,-99,NULL,12,0.174354,2.600000,0.101166,OXBL,
4340,9130,2907.500000,26,-99,NULL,22,0.243157,2.600000,0.162154,OXML,
4360,9130,2907.500000,15,-99,NULL,22,0.269601,2.600000,0.195708,OXML,
4340,9150,2907.500000,33,-99,NULL,22,0.205766,2.600000,0.121452,OXML,
4360,9150,2907.500000,24,-99,NULL,22,0.211634,2.600000,0.132560,OXML,
4340,9150,2922.500000,11,-99,NULL,11,0.125864,2.600000,0.055537,LAS,
4360,9150,2922.500000,24,-99,NULL,22,0.208694,2.600000,0.114339,OXML,
4380,9130,2907.500000,24,-99,NULL,22,0.266573,2.600000,0.195102,OXML,
4400,9130,2907.500000,11,-99,NULL,22,0.242381,2.600000,0.158599,OXML,
4380,9150,2907.500000,24,-99,NULL,22,0.251793,2.600000,0.172118,OXML,
4400,9150,2907.500000,15,-99,NULL,12,0.176557,2.600000,0.110836,OXBL,
4420,9130,2907.500000,61,-99,NULL,12,0.168903,2.600000,0.102166,OXBL,
4440,9130,2907.500000,64,-99,NULL,12,0.189772,2.600000,0.131877,OXBL,
4420,9150,2907.500000,21,-99,NULL,11,0.148128,2.600000,0.076692,LAS,
4440,9150,2907.500000,29,-99,NULL,11,0.133926,2.600000,0.070254,LAS,
4460,9130,2907.500000,62,-99,NULL,22,0.201022,2.600000,0.138031,OXML,
4480,9130,2907.500000,85,-99,NULL,22,0.247751,2.600000,0.174330,OXML,
4460,9150,2907.500000,42,-99,NULL,11,0.133773,2.600000,0.071879,LAS,
4480,9150,2907.500000,70,-99,NULL,12,0.157752,2.600000,0.096369,OXBL,
4480,9150,2922.500000,57,-99,NULL,22,0.242711,2.600000,0.164924,OXML,
4500,9130,2907.500000,21,-99,NULL,23,0.423401,2.600000,0.330599,OXAL,
4520,9130,2907.500000,30,-99,NULL,22,0.214803,2.600000,0.137661,OXML,
4500,9150,2907.500000,38,-99,NULL,22,0.224952,2.600000,0.142026,OXML,
4520,9150,2907.500000,65,-99,NULL,11,0.121564,2.600000,0.050744,LAS,
4520,9130,2922.500000,31,-99,NULL,22,0.357850,2.600000,0.254880,OXML,
4500,9150,2922.500000,26,-99,NULL,22,0.276933,2.600000,0.196715,OXML,
4520,9150,2922.500000,57,-99,NULL,11,0.134847,2.600000,0.074055,LAS,
4540,9130,2907.500000,37,-99,NULL,22,0.202791,2.600000,0.134817,OXML,
4560,9130,2907.500000,37,-99,NULL,12,0.179903,2.600000,0.101704,OXBL,
4540,9150,2907.500000,68,-99,NULL,11,0.112367,2.600000,0.053888,LAS,
4560,9150,2907.500000,19,-99,NULL,11,0.148045,2.600000,0.101708,LAS,
4540,9130,2922.500000,12,-99,NULL,22,0.231189,2.600000,0.154151,OXML,
4560,9130,2922.500000,19,-99,NULL,11,0.145053,2.600000,0.059478,LAS,
4540,9150,2922.500000,52,-99,NULL,11,0.138346,2.600000,0.075871,LAS,
4560,9150,2922.500000,11,-99,NULL,11,0.107651,2.600000,0.046270,LAS,
4580,9130,2907.500000,10,-99,NULL,22,0.288793,2.600000,0.216983,OXML,
4600,9130,2907.500000,13,-99,NULL,23,0.718307,2.600000,0.643262,OXAL,
4580,9150,2907.500000,10,-99,NULL,23,0.611481,2.600000,0.533706,OXAL,
4600,9150,2907.500000,10,-99,NULL,23,0.928734,2.600000,0.833884,OXAL,
4580,9130,2922.500000,10,-99,NULL,11,0.127436,2.600000,0.060722,LAS,
4600,9130,2922.500000,21,-99,NULL,11,0.143179,2.600000,0.082167,LAS,
4580,9150,2922.500000,10,-99,NULL,12,0.160854,2.600000,0.092221,OXBL,
4600,9150,2922.500000,10,-99,NULL,22,0.291719,2.600000,0.203470,OXML,
4620,9130,2907.500000,39,-99,NULL,22,0.394532,2.600000,0.326124,OXML,
4640,9130,2907.500000,11,-99,NULL,23,0.682922,2.600000,0.567470,OXAL,
4620,9150,2907.500000,10,-99,NULL,23,0.616429,2.600000,0.520338,OXAL,
4640,9150,2907.500000,10,-99,NULL,23,0.929179,2.600000,0.812377,OXAL,
4620,9130,2922.500000,10,-99,NULL,12,0.194676,2.600000,0.137055,OXBL,
4640,9130,2922.500000,10,-99,NULL,23,0.579511,2.600000,0.479322,OXAL,
4620,9150,2922.500000,10,-99,NULL,23,0.408371,2.600000,0.318840,OXAL,
4640,9150,2922.500000,10,-99,NULL,23,0.630503,2.600000,0.531571,OXAL,
4660,9130,2907.500000,10,3,OXI,23,0.981984,2.600000,0.843580,OXAL,
4680,9130,2907.500000,47,3,OXI,23,0.976740,2.600000,0.810918,OXAL,
4660,9150,2907.500000,10,-99,NULL,23,0.893733,2.600000,0.785475,OXAL,
4680,9150,2907.500000,89,3,OXI,23,0.794842,2.600000,0.645722,OXAL,
4660,9130,2922.500000,10,-99,NULL,23,0.725077,2.600000,0.612183,OXAL,
4680,9130,2922.500000,52,3,OXI,22,0.284317,2.600000,0.154264,OXML,
4660,9150,2922.500000,10,-99,NULL,23,1.014874,2.600000,0.883105,OXAL,
4680,9150,2922.500000,47,3,OXI,23,0.677041,2.600000,0.481453,OXAL,
4700,9130,2907.500000,44,3,OXI,23,0.753234,2.600000,0.554627,OXAL,
4720,9130,2907.500000,89,3,OXI,23,1.122570,2.600000,0.958397,OXAL,
4700,9150,2907.500000,130,3,OXI,23,0.588442,2.600000,0.448986,OXAL,
4720,9150,2907.500000,40,3,OXI,22,0.347786,2.600000,0.229735,OXML,
4700,9130,2922.500000,44,3,OXI,22,0.399011,2.600000,0.247633,OXML,
4720,9130,2922.500000,58,3,OXI,23,0.441286,2.600000,0.288036,OXAL,
4700,9150,2922.500000,37,3,OXI,23,0.644756,2.600000,0.439858,OXAL,
4720,9150,2922.500000,42,3,OXI,22,0.297885,2.600000,0.183025,OXML,
4740,9130,2907.500000,90,3,OXI,23,1.256420,2.600000,1.090446,OXAL,
4740,9150,2907.500000,87,3,OXI,22,0.347105,2.600000,0.260662,OXML,
4740,9130,2922.500000,66,3,OXI,23,0.480231,2.600000,0.333636,OXAL,
4760,9130,2922.500000,84,3,OXI,23,1.409949,2.600000,1.206477,OXAL,
4740,9150,2922.500000,65,3,OXI,22,0.328257,2.600000,0.208351,OXML,
4760,9150,2922.500000,81,3,OXI,23,0.757433,2.600000,0.614885,OXAL,
4280,9170,2907.500000,28,-99,NULL,11,0.099396,2.600000,0.062163,LAS,
4300,9170,2907.500000,57,-99,NULL,11,0.091838,2.600000,0.037342,LAS,
4320,9170,2907.500000,32,-99,NULL,11,0.123036,2.600000,0.054935,LAS,
4300,9190,2907.500000,54,-99,NULL,11,0.067934,2.600000,0.020529,LAS,
4320,9190,2907.500000,42,-99,NULL,11,0.059175,2.600000,0.021590,LAS,
4340,9170,2907.500000,17,-99,NULL,12,0.199929,2.600000,0.112574,OXBL,
4360,9170,2907.500000,21,-99,NULL,12,0.184429,2.600000,0.099358,OXBL,
4340,9190,2907.500000,26,-99,NULL,12,0.155485,2.600000,0.098903,OXBL,
4360,9190,2907.500000,24,-99,NULL,22,0.217146,2.600000,0.153770,OXML,
4340,9170,2922.500000,14,-99,NULL,11,0.065689,2.600000,0.022151,LAS,
4360,9170,2922.500000,10,-99,NULL,11,0.102967,2.600000,0.035380,LAS,
