xcentre,ycentre,zcentre,mot_gc,zmin_gc,zmint,oretype_gc,cut_gc,dens,cus_gc,oretypet
4560,8930,2892.5,0.006288,3,OXI,23,1.551714,2.6,1.341591,OXAL
4540,8950,2892.5,0.00419,-99,NULL,23,1.235743,2.6,1.0686,OXAL
4560,8950,2892.5,0.002654,3,OXI,23,0.516101,2.6,0.291257,OXAL
4580,8930,2877.5,0.005942,3,OXI,22,0.340134,2.6,0.231367,OXML
4580,8950,2877.5,0.003724,3,OXI,23,0.427194,2.6,0.363219,OXAL
4600,8950,2877.5,0.003,3,OXI,23,0.543005,2.6,0.440712,OXAL
4580,8930,2892.5,0.006162,3,OXI,22,0.355092,2.6,0.254782,OXML
4600,8930,2892.5,-99,1,LIX,22,0.288058,2.6,0.216405,OXML
4580,8950,2892.5,0.002688,1,LIX,23,0.78518,2.6,0.693023,OXAL
4600,8950,2892.5,-99,1,LIX,22,0.240429,2.6,0.173563,OXML
4620,8930,2892.5,-99,3,OXI,22,0.34235,2.6,0.275328,OXML
4620,8950,2892.5,-99,1,LIX,22,0.226083,2.6,0.150856,OXML
3780,8970,2892.5,0.003041,1,LIX,11,0.051731,2.6,0.006962,LAS
3800,8970,2892.5,0.003105,1,LIX,11,0.060315,2.6,0.012541,LAS
3780,8990,2892.5,0.003404,1,LIX,11,0.035065,2.6,0.004322,LAS
3800,8990,2892.5,0.003553,1,LIX,11,0.044927,2.6,0.007308,LAS
3820,8970,2877.5,-99,1,LIX,11,0.083504,2.6,0.012205,LAS
3840,8970,2877.5,-99,1,LIX,11,0.075033,2.6,0.011031,LAS
3820,8990,2877.5,-99,1,LIX,11,0.129,2.6,0.033008,LAS
3840,8990,2877.5,-99,4,GRX,11,0.065203,2.6,0.01005,LAS
3820,8970,2892.5,-99,1,LIX,11,0.051766,2.6,0.008701,LAS
3840,8970,2892.5,-99,1,LIX,11,0.063271,2.6,0.014199,LAS
3820,8990,2892.5,-99,1,LIX,11,0.074197,2.6,0.026954,LAS
3840,8990,2892.5,-99,1,LIX,11,0.06289,2.6,0.013535,LAS
3860,8970,2877.5,0.003105,1,LIX,11,0.075708,2.6,0.012832,LAS
3880,8970,2877.5,0.003344,1,LIX,11,0.058493,2.6,0.011287,LAS
3860,8990,2877.5,0.003066,1,LIX,11,0.064119,2.6,0.01229,LAS
3880,8990,2877.5,0.003466,1,LIX,11,0.056035,2.6,0.008273,LAS
3860,8970,2892.5,-99,1,LIX,11,0.060826,2.6,0.013023,LAS
3880,8970,2892.5,0.003346,1,LIX,11,0.050829,2.6,0.01312,LAS
3860,8990,2892.5,-99,1,LIX,11,0.056888,2.6,0.012207,LAS
3880,8990,2892.5,0.00358,1,LIX,11,0.052814,2.6,0.012958,LAS
3900,8970,2877.5,0.003603,1,LIX,11,0.063732,2.6,0.015181,LAS
3920,8970,2877.5,0.004419,1,LIX,11,0.067285,2.6,0.023521,LAS
3900,8990,2877.5,0.003992,1,LIX,11,0.078358,2.6,0.018591,LAS
3920,8990,2877.5,0.005198,1,LIX,11,0.083417,2.6,0.025273,LAS
3900,8970,2892.5,0.00349,1,LIX,11,0.049737,2.6,0.01415,LAS
3920,8970,2892.5,0.006713,1,LIX,11,0.108422,2.6,0.061247,LAS
3900,8990,2892.5,0.003706,1,LIX,11,0.092468,2.6,0.051704,LAS
3920,8990,2892.5,0.004122,1,LIX,11,0.093913,2.6,0.05134,LAS
3940,8970,2877.5,0.004495,1,LIX,11,0.104968,2.6,0.044416,LAS
3960,8970,2877.5,0.003268,1,LIX,11,0.113054,2.6,0.038564,LAS
3940,8990,2877.5,0.004581,1,LIX,11,0.089999,2.6,0.031017,LAS
3960,8990,2877.5,0.00256,1,LIX,11,0.081193,2.6,0.027556,LAS
3940,8970,2892.5,0.006696,1,LIX,11,0.057133,2.6,0.016679,LAS
3960,8970,2892.5,-99,1,LIX,11,0.132345,2.6,0.07882,LAS
3940,8990,2892.5,0.001077,1,LIX,11,0.036184,2.6,0.007286,LAS
3960,8990,2892.5,0.001,1,LIX,11,0.052387,2.6,0.013286,LAS
3980,8970,2877.5,0.003661,3,OXI,22,0.229497,2.6,0.132994,OXML
4000,8970,2877.5,0.005347,1,LIX,12,0.161335,2.6,0.079856,OXBL
3980,8990,2877.5,0.001,1,LIX,12,0.158032,2.6,0.081595,OXBL
4000,8990,2877.5,0.001234,1,LIX,12,0.187868,2.6,0.090705,OXBL
3980,8970,2892.5,0.001,3,OXI,12,0.163059,2.6,0.091654,OXBL
4000,8970,2892.5,0.001437,-99,NULL,22,0.206235,2.6,0.115686,OXML
3980,8990,2892.5,0.001,3,OXI,11,0.052403,2.6,0.015256,LAS
4000,8990,2892.5,0.001308,-99,NULL,11,0.127445,2.6,0.054681,LAS
4020,8970,2877.5,0.013248,3,OXI,22,0.21163,2.6,0.127232,OXML
4040,8970,2877.5,0.009137,1,LIX,12,0.181899,2.6,0.104571,OXBL
4020,8990,2877.5,0.001346,3,OXI,11,0.097719,2.6,0.036451,LAS
4040,8990,2877.5,0.015672,1,LIX,11,0.14614,2.6,0.069613,LAS
4020,8970,2892.5,0.004225,-99,NULL,11,0.076913,2.6,0.026485,LAS
4040,8970,2892.5,0.005412,-99,NULL,11,0.088221,2.6,0.03661,LAS
4020,8990,2892.5,0.00245,-99,NULL,11,0.108563,2.6,0.040418,LAS
4040,8990,2892.5,0.003746,-99,NULL,11,0.081089,2.6,0.027443,LAS
4060,8970,2877.5,0.009448,1,LIX,11,0.084449,2.6,0.036741,LAS
4080,8970,2877.5,0.010971,1,LIX,11,0.098212,2.6,0.043908,LAS
4060,8990,2877.5,0.022547,-99,NULL,11,0.136563,2.6,0.063739,LAS
4080,8990,2877.5,0.011831,-99,NULL,11,0.081006,2.6,0.03105,LAS
4060,8970,2892.5,0.00944,-99,NULL,11,0.068285,2.6,0.021629,LAS
4080,8970,2892.5,0.006466,-99,NULL,11,0.05734,2.6,0.024924,LAS
4060,8990,2892.5,0.005906,-99,NULL,11,0.077968,2.6,0.026916,LAS
4080,8990,2892.5,0.008521,-99,NULL,11,0.036928,2.6,0.011342,LAS
4100,8970,2877.5,0.008675,-99,NULL,11,0.130314,2.6,0.055829,LAS
4120,8970,2877.5,0.014545,-99,NULL,12,0.165133,2.6,0.070583,OXBL
4100,8990,2877.5,0.005374,-99,NULL,12,0.186698,2.6,0.107492,OXBL
4120,8990,2877.5,0.007373,-99,NULL,22,0.322003,2.6,0.210061,OXML
4100,8970,2892.5,0.002757,-99,NULL,11,0.107008,2.6,0.057218,LAS
4120,8970,2892.5,0.002431,-99,NULL,22,0.281013,2.6,0.196578,OXML
4100,8990,2892.5,0.003372,-99,NULL,11,0.05195,2.6,0.018606,LAS
4120,8990,2892.5,0.008073,-99,NULL,11,0.134875,2.6,0.066345,LAS
4140,8970,2877.5,0.011336,-99,NULL,22,0.273785,2.6,0.165902,OXML
4160,8970,2877.5,0.016257,-99,NULL,22,0.346792,2.6,0.217149,OXML
4140,8990,2877.5,0.006665,-99,NULL,22,0.389035,2.6,0.274747,OXML
4160,8990,2877.5,0.008992,-99,NULL,23,0.56545,2.6,0.4473,OXAL
4140,8970,2892.5,0.005863,-99,NULL,22,0.309672,2.6,0.206483,OXML
4160,8970,2892.5,0.010827,-99,NULL,22,0.287758,2.6,0.173774,OXML
4140,8990,2892.5,0.006843,-99,NULL,22,0.223039,2.6,0.14288,OXML
4160,8990,2892.5,0.008605,-99,NULL,22,0.258832,2.6,0.164092,OXML
4180,8970,2877.5,0.007779,-99,NULL,23,0.579667,2.6,0.397894,OXAL
4200,8970,2877.5,0.004532,-99,NULL,23,0.560343,2.6,0.391078,OXAL
4180,8990,2877.5,0.011907,-99,NULL,22,0.377665,2.6,0.236004,OXML
4200,8990,2877.5,0.005126,-99,NULL,23,0.452782,2.6,0.291999,OXAL
4180,8970,2892.5,0.006859,-99,NULL,22,0.385858,2.6,0.276343,OXML
4200,8970,2892.5,0.006872,-99,NULL,22,0.366598,2.6,0.265803,OXML
4180,8990,2892.5,0.018462,-99,NULL,12,0.19707,2.6,0.096598,OXBL
4200,8990,2892.5,0.010786,-99,NULL,22,0.25387,2.6,0.149491,OXML
4220,8970,2877.5,0.009603,-99,NULL,23,0.718459,2.6,0.588486,OXAL
4240,8970,2877.5,0.010163,-99,NULL,23,1.273316,2.6,1.085945,OXAL
4220,8990,2877.5,0.002056,-99,NULL,23,0.62211,2.6,0.484002,OXAL
4240,8990,2877.5,0.002699,-99,NULL,22,0.371509,2.6,0.269272,OXML
4220,8970,2892.5,0.01002,-99,NULL,22,0.354233,2.6,0.252008,OXML
4240,8970,2892.5,0.011376,-99,NULL,23,0.634144,2.6,0.495157,OXAL
4220,8990,2892.5,0.003365,-99,NULL,23,0.511934,2.6,0.388896,OXAL
4240,8990,2892.5,0.004844,-99,NULL,23,0.63139,2.6,0.492733,OXAL
4260,8970,2877.5,0.020248,-99,NULL,23,1.09548,2.6,0.85583,OXAL
4280,8970,2877.5,0.016974,-99,NULL,22,0.317003,2.6,0.217359,OXML
4260,8990,2877.5,0.012437,-99,NULL,23,0.757935,2.6,0.577687,OXAL
4280,8990,2877.5,0.00573,-99,NULL,12,0.193133,2.6,0.12167,OXBL
4260,8970,2892.5,0.011866,-99,NULL,23,1.714946,2.6,1.448183,OXAL
4280,8970,2892.5,0.00716,-99,NULL,23,1.288667,2.6,1.11645,OXAL
4260,8990,2892.5,0.005831,-99,NULL,23,1.087455,2.6,0.948527,OXAL
4280,8990,2892.5,0.01141,-99,NULL,23,0.514312,2.6,0.388715,OXAL
4300,8970,2877.5,0.012806,-99,NULL,12,0.193416,2.6,0.124863,OXBL
4320,8970,2877.5,0.012232,-99,NULL,23,0.725926,2.6,0.62399,OXAL
4300,8990,2877.5,0.013943,-99,NULL,12,0.17587,2.6,0.096253,OXBL
4320,8990,2877.5,0.02629,-99,NULL,23,0.420813,2.6,0.301709,OXAL
4300,8970,2892.5,0.004184,-99,NULL,23,0.436231,2.6,0.311522,OXAL
4320,8970,2892.5,0.007826,-99,NULL,23,0.502143,2.6,0.401716,OXAL
4300,8990,2892.5,0.012204,-99,NULL,22,0.304247,2.6,0.181975,OXML
4320,8990,2892.5,0.013784,-99,NULL,23,0.581616,2.6,0.453789,OXAL
4340,8970,2877.5,0.017314,-99,NULL,23,0.686364,2.6,0.595711,OXAL
4360,8970,2877.5,0.012293,-99,NULL,23,0.407674,2.6,0.338744,OXAL
4340,8990,2877.5,0.008954,-99,NULL,23,0.463048,2.6,0.341009,OXAL
4360,8990,2877.5,0.004761,-99,NULL,12,0.175126,2.6,0.123053,OXBL
4340,8970,2892.5,0.017254,-99,NULL,22,0.377592,2.6,0.285877,OXML
4360,8970,2892.5,0.009104,-99,NULL,22,0.339624,2.6,0.250111,OXML
4340,8990,2892.5,0.012774,-99,NULL,22,0.375074,2.6,0.220341,OXML
4360,8990,2892.5,0.00412,-99,NULL,22,0.224311,2.6,0.135719,OXML
4380,8970,2877.5,0.007845,-99,NULL,23,0.497595,2.6,0.42204,OXAL
4400,8970,2877.5,0.00971,-99,NULL,23,0.526299,2.6,0.432693,OXAL
4380,8990,2877.5,0.001994,-99,NULL,22,0.346651,2.6,0.276772,OXML
4400,8990,2877.5,0.008659,-99,NULL,22,0.36107,2.6,0.321137,OXML
4380,8970,2892.5,0.006384,-99,NULL,22,0.384684,2.6,0.289057,OXML
4400,8970,2892.5,0.013368,-99,NULL,23,0.44802,2.6,0.359449,OXAL
4380,8990,2892.5,0.002944,-99,NULL,22,0.347997,2.6,0.270662,OXML
4400,8990,2892.5,0.006997,-99,NULL,23,1.004906,2.6,0.934419,OXAL
4420,8970,2877.5,0.010753,-99,NULL,23,0.408543,2.6,0.349224,OXAL
4440,8970,2877.5,0.002671,-99,NULL,23,0.626043,2.6,0.555301,OXAL
4420,8990,2877.5,0.002183,-99,NULL,22,0.258376,2.6,0.20265,OXML
4440,8990,2877.5,0.002053,-99,NULL,23,0.481068,2.6,0.407698,OXAL
4420,8970,2892.5,0.002118,-99,NULL,23,0.577181,2.6,0.525976,OXAL
4440,8970,2892.5,0.001481,-99,NULL,23,0.884994,2.6,0.824537,OXAL
4420,8990,2892.5,0.002515,-99,NULL,23,0.457048,2.6,0.412511,OXAL
4440,8990,2892.5,0.001042,-99,NULL,23,0.598328,2.6,0.54148,OXAL
4460,8970,2877.5,0.001,-99,NULL,23,0.815516,2.6,0.732113,OXAL
4480,8970,2877.5,0.001,-99,NULL,23,0.57913,2.6,0.515588,OXAL
4460,8990,2877.5,0.002466,-99,NULL,23,0.827097,2.6,0.745522,OXAL
4480,8990,2877.5,0.001,-99,NULL,23,0.674809,2.6,0.605775,OXAL
4460,8970,2892.5,0.003924,-99,NULL,23,0.745678,2.6,0.692069,OXAL
4480,8970,2892.5,0.001249,-99,NULL,23,0.848354,2.6,0.777654,OXAL
4460,8990,2892.5,0.001324,-99,NULL,23,0.480734,2.6,0.413515,OXAL
4480,8990,2892.5,0.001708,-99,NULL,23,0.408028,2.6,0.354108,OXAL
4500,8970,2877.5,0.001,-99,NULL,23,0.643452,2.6,0.544263,OXAL
4520,8970,2877.5,0.001,-99,NULL,23,0.646359,2.6,0.547728,OXAL
4500,8990,2877.5,0.001,-99,NULL,23,1.018671,2.6,0.917502,OXAL
4520,8990,2877.5,0.001744,-99,NULL,23,0.55599,2.6,0.464529,OXAL
4500,8970,2892.5,0.001,-99,NULL,23,0.646002,2.6,0.557116,OXAL
4520,8970,2892.5,0.001069,-99,NULL,23,0.413844,2.6,0.353035,OXAL
4500,8990,2892.5,0.001361,-99,NULL,23,0.592091,2.6,0.502293,OXAL
4520,8990,2892.5,0.001,-99,NULL,23,0.46826,2.6,0.396144,OXAL
4540,8970,2877.5,0.001483,-99,NULL,23,0.769701,2.6,0.518806,OXAL
4560,8970,2877.5,0.004992,3,OXI,23,0.468169,2.6,0.347528,OXAL
4540,8990,2877.5,0.003155,-99,NULL,23,0.806429,2.6,0.691884,OXAL
4560,8990,2877.5,0.00276,-99,NULL,23,0.575932,2.6,0.429073,OXAL
4540,8970,2892.5,0.001,-99,NULL,23,0.598536,2.6,0.474303,OXAL
4560,8970,2892.5,0.004892,-99,NULL,23,0.627819,2.6,0.242633,OXAL
4540,8990,2892.5,0.001,-99,NULL,23,0.59977,2.6,0.495187,OXAL
4560,8990,2892.5,0.002377,-99,NULL,23,0.4896,2.6,0.396953,OXAL
4580,8990,2877.5,0.001261,3,OXI,23,0.457121,2.6,0.279534,OXAL
4580,8970,2892.5,0.00202,-99,NULL,23,0.846443,2.6,0.646271,OXAL
4600,8970,2892.5,0.001045,-99,NULL,23,0.477942,2.6,0.385324,OXAL
4580,8990,2892.5,0.001,-99,NULL,22,0.394578,2.6,0.177838,OXML
4600,8990,2892.5,0.001401,-99,NULL,23,0.705872,2.6,0.569562,OXAL
4620,8970,2892.5,0.003164,1,LIX,23,0.4026,2.6,0.197761,OXAL
4620,8990,2892.5,0.004039,3,OXI,23,1.216385,2.6,1.095214,OXAL
3800,9010,2892.5,0.003211,1,LIX,11,0.038985,2.6,0.005959,LAS
3840,9010,2877.5,0.004221,1,LIX,11,0.066183,2.6,0.009066,LAS
3840,9030,2877.5,0.004545,1,LIX,11,0.063977,2.6,0.008268,LAS
3820,9010,2892.5,-99,1,LIX,11,0.058462,2.6,0.020738,LAS
3840,9010,2892.5,-99,1,LIX,11,0.062858,2.6,0.021818,LAS
3820,9030,2892.5,-99,1,LIX,11,0.039973,2.6,0.006181,LAS
3840,9030,2892.5,0.001,1,LIX,11,0.039736,2.6,0.007229,LAS
3860,9010,2877.5,0.003366,1,LIX,11,0.066044,2.6,0.008792,LAS
3880,9010,2877.5,0.003128,1,LIX,11,0.08447,2.6,0.017176,LAS
3860,9030,2877.5,0.005074,1,LIX,11,0.063739,2.6,0.011455,LAS
3880,9030,2877.5,0.003688,1,LIX,11,0.065137,2.6,0.010357,LAS
3860,9010,2892.5,0.001,1,LIX,11,0.052518,2.6,0.00896,LAS
3880,9010,2892.5,-99,1,LIX,11,0.062717,2.6,0.01169,LAS
3860,9030,2892.5,0.001,-99,NULL,11,0.037863,2.6,0.004867,LAS
3880,9030,2892.5,0.001,1,LIX,11,0.051056,2.6,0.01019,LAS
3900,9010,2877.5,0.003426,1,LIX,11,0.080655,2.6,0.014114,LAS
3920,9010,2877.5,0.004231,1,LIX,11,0.084721,2.6,0.022274,LAS
3900,9030,2877.5,0.003162,1,LIX,11,0.072726,2.6,0.012068,LAS
3920,9030,2877.5,0.003696,1,LIX,11,0.075997,2.6,0.016002,LAS
3900,9010,2892.5,0.001,1,LIX,11,0.067676,2.6,0.030053,LAS
3920,9010,2892.5,0.004108,1,LIX,11,0.038801,2.6,0.007489,LAS
3900,9030,2892.5,0.001,1,LIX,11,0.071762,2.6,0.013324,LAS
3920,9030,2892.5,0.004404,-99,NULL,11,0.05485,2.6,0.011079,LAS
3940,9010,2877.5,0.005019,1,LIX,11,0.10615,2.6,0.036065,LAS
3960,9010,2877.5,0.003535,1,LIX,11,0.078024,2.6,0.022302,LAS
3940,9030,2877.5,0.006585,1,LIX,11,0.07749,2.6,0.019165,LAS
3960,9030,2877.5,0.003877,-99,NULL,11,0.11735,2.6,0.043926,LAS
3940,9010,2892.5,0.00223,-99,NULL,11,0.042169,2.6,0.009006,LAS
3960,9010,2892.5,0.001058,-99,NULL,11,0.048395,2.6,0.014896,LAS
3940,9030,2892.5,0.001085,-99,NULL,11,0.044689,2.6,0.00852,LAS
3960,9030,2892.5,0.001315,-99,NULL,11,0.052089,2.6,0.016404,LAS
3980,9010,2877.5,0.001221,-99,NULL,12,0.172975,2.6,0.082831,OXBL
4000,9010,2877.5,0.001237,-99,NULL,11,0.133583,2.6,0.053241,LAS
3980,9030,2877.5,0.002868,-99,NULL,11,0.105393,2.6,0.033929,LAS
4000,9030,2877.5,0.004725,-99,NULL,11,0.137156,2.6,0.053909,LAS
3980,9010,2892.5,0.001,-99,NULL,11,0.093308,2.6,0.039684,LAS
4000,9010,2892.5,0.001177,-99,NULL,12,0.174575,2.6,0.086564,OXBL
3980,9030,2892.5,0.001761,-99,NULL,11,0.063732,2.6,0.014316,LAS
4000,9030,2892.5,0.004512,-99,NULL,11,0.115631,2.6,0.04864,LAS
4020,9010,2877.5,0.004584,-99,NULL,11,0.103851,2.6,0.033898,LAS
4040,9010,2877.5,0.011626,-99,NULL,11,0.10977,2.6,0.040592,LAS
4020,9030,2877.5,0.009639,-99,NULL,11,0.138761,2.6,0.05161,LAS
4040,9030,2877.5,0.016574,-99,NULL,11,0.120414,2.6,0.040849,LAS
4020,9010,2892.5,0.008956,-99,NULL,11,0.146465,2.6,0.06972,LAS
4040,9010,2892.5,0.0079,-99,NULL,11,0.070085,2.6,0.016393,LAS
4020,9030,2892.5,0.006159,-99,NULL,11,0.144697,2.6,0.060386,LAS
4040,9030,2892.5,0.009753,-99,NULL,11,0.087565,2.6,0.021362,LAS
4060,9010,2877.5,0.020718,-99,NULL,11,0.125803,2.6,0.041816,LAS
4080,9010,2877.5,0.011075,-99,NULL,11,0.107576,2.6,0.032067,LAS
4060,9030,2877.5,0.011857,-99,NULL,11,0.133147,2.6,0.059627,LAS
4080,9030,2877.5,0.010203,-99,NULL,11,0.148386,2.6,0.065506,LAS
4060,9010,2892.5,0.007242,-99,NULL,11,0.08281,2.6,0.024594,LAS
4080,9010,2892.5,0.012447,-99,NULL,11,0.081121,2.6,0.022558,LAS
4060,9030,2892.5,0.009352,-99,NULL,11,0.062559,2.6,0.013809,LAS
4080,9030,2892.5,0.007107,-99,NULL,11,0.060777,2.6,0.017157,LAS
4100,9010,2877.5,0.009297,-99,NULL,12,0.194573,2.6,0.091317,OXBL
4120,9010,2877.5,0.00341,-99,NULL,22,0.312404,2.6,0.186002,OXML
4100,9030,2877.5,0.009396,-99,NULL,22,0.224359,2.6,0.109656,OXML
4120,9030,2877.5,0.014686,-99,NULL,22,0.259127,2.6,0.145355,OXML
4100,9010,2892.5,0.010636,-99,NULL,11,0.104953,2.6,0.038574,LAS
4120,9010,2892.5,0.008971,-99,NULL,12,0.158925,2.6,0.077321,OXBL
4100,9030,2892.5,0.008308,-99,NULL,11,0.124645,2.6,0.058357,LAS
4120,9030,2892.5,0.02938,-99,NULL,11,0.125622,2.6,0.068906,LAS
4140,9010,2877.5,0.002902,-99,NULL,23,0.600345,2.6,0.490635,OXAL
4160,9010,2877.5,0.022793,-99,NULL,23,1.428808,2.6,1.337297,OXAL
4140,9030,2877.5,0.005353,-99,NULL,22,0.312856,2.6,0.206092,OXML
4160,9030,2877.5,0.012685,-99,NULL,12,0.181614,2.6,0.085847,OXBL
4140,9010,2892.5,0.008693,-99,NULL,22,0.213403,2.6,0.134806,OXML
4160,9010,2892.5,0.015994,-99,NULL,22,0.212097,2.6,0.136742,OXML
4140,9030,2892.5,0.016915,-99,NULL,11,0.13434,2.6,0.066944,LAS
4160,9030,2892.5,0.005067,-99,NULL,12,0.166233,2.6,0.095209,OXBL
4180,9010,2877.5,0.015249,-99,NULL,22,0.330813,2.6,0.218806,OXML
4200,9010,2877.5,0.005613,-99,NULL,23,0.565819,2.6,0.417894,OXAL
4180,9030,2877.5,0.011724,-99,NULL,22,0.291695,2.6,0.186395,OXML
4200,9030,2877.5,0.005486,-99,NULL,22,0.29296,2.6,0.199952,OXML
4180,9010,2892.5,0.024429,-99,NULL,11,0.133872,2.6,0.060904,LAS
4200,9010,2892.5,0.014323,-99,NULL,22,0.225363,2.6,0.147481,OXML
4180,9030,2892.5,0.006001,-99,NULL,22,0.216545,2.6,0.176363,OXML
4200,9030,2892.5,0.015295,-99,NULL,12,0.172307,2.6,0.133414,OXBL
4220,9010,2877.5,0.00165,-99,NULL,23,0.491712,2.6,0.365198,OXAL
4240,9010,2877.5,0.005339,-99,NULL,22,0.206964,2.6,0.124447,OXML
4220,9030,2877.5,0.00358,-99,NULL,23,0.476062,2.6,0.361873,OXAL
4240,9030,2877.5,0.005534,-99,NULL,22,0.329491,2.6,0.232892,OXML
4220,9010,2892.5,0.004194,-99,NULL,23,0.512736,2.6,0.389519,OXAL
4240,9010,2892.5,0.005938,-99,NULL,22,0.366314,2.6,0.262893,OXML
4220,9030,2892.5,0.023083,-99,NULL,22,0.272093,2.6,0.176697,OXML
4240,9030,2892.5,0.006512,-99,NULL,22,0.293836,2.6,0.195368,OXML
4260,9010,2877.5,0.01019,-99,NULL,11,0.126457,2.6,0.044962,LAS
4280,9010,2877.5,0.007488,-99,NULL,11,0.116322,2.6,0.053315,LAS
4260,9030,2877.5,0.010235,-99,NULL,11,0.10067,2.6,0.036398,LAS
4280,9030,2877.5,0.004057,-99,NULL,11,0.108154,2.6,0.045281,LAS
4260,9010,2892.5,0.012103,-99,NULL,22,0.215702,2.6,0.128285,OXML
4280,9010,2892.5,0.008341,-99,NULL,11,0.116655,2.6,0.040366,LAS
4260,9030,2892.5,0.022446,-99,NULL,12,0.167681,2.6,0.074822,OXBL
4280,9030,2892.5,0.003037,-99,NULL,11,0.096852,2.6,0.04795,LAS
4300,9010,2877.5,0.021213,-99,NULL,12,0.186836,2.6,0.109109,OXBL
4320,9010,2877.5,0.024661,-99,NULL,22,0.366623,2.6,0.269218,OXML
4300,9030,2877.5,0.010857,-99,NULL,11,0.144817,2.6,0.080053,LAS
4320,9030,2877.5,0.010905,-99,NULL,23,0.528944,2.6,0.397992,OXAL
4300,9010,2892.5,0.014247,-99,NULL,12,0.178952,2.6,0.094511,OXBL
4320,9010,2892.5,0.040036,-99,NULL,22,0.352727,2.6,0.223547,OXML
4300,9030,2892.5,0.001393,-99,NULL,22,0.273854,2.6,0.214482,OXML
4320,9030,2892.5,0.002819,-99,NULL,23,0.727633,2.6,0.626113,OXAL
4340,9010,2877.5,0.008588,-99,NULL,23,0.547532,2.6,0.448546,OXAL
4360,9010,2877.5,0.00106,-99,NULL,12,0.175489,2.6,0.12816,OXBL
4340,9030,2877.5,0.00153,-99,NULL,23,0.813948,2.6,0.734376,OXAL
4360,9030,2877.5,0.001,-99,NULL,22,0.290082,2.6,0.228413,OXML
4340,9010,2892.5,0.007978,-99,NULL,23,0.468776,2.6,0.361633,OXAL
4360,9010,2892.5,0.004133,-99,NULL,22,0.221316,2.6,0.148669,OXML
4340,9030,2892.5,0.006257,-99,NULL,23,1.103249,2.6,0.973845,OXAL
4360,9030,2892.5,0.006807,-99,NULL,22,0.26451,2.6,0.188556,OXML
4380,9010,2877.5,0.002996,-99,NULL,22,0.297353,2.6,0.246317,OXML
4400,9010,2877.5,0.012433,-99,NULL,23,0.461757,2.6,0.402526,OXAL
4380,9030,2877.5,0.002355,-99,NULL,22,0.351722,2.6,0.288808,OXML
4400,9030,2877.5,0.003655,-99,NULL,23,0.557056,2.6,0.456352,OXAL
4380,9010,2892.5,0.009305,-99,NULL,12,0.16411,2.6,0.103439,OXBL
4400,9010,2892.5,0.007566,-99,NULL,22,0.376598,2.6,0.296502,OXML
4380,9030,2892.5,0.003007,-99,NULL,22,0.334796,2.6,0.250208,OXML
4400,9030,2892.5,0.007781,-99,NULL,22,0.231984,2.6,0.17056,OXML
4420,9010,2877.5,0.00668,-99,NULL,22,0.306183,2.6,0.250303,OXML
4440,9010,2877.5,0.001201,-99,NULL,22,0.271863,2.6,0.220852,OXML
4420,9030,2877.5,0.011084,-99,NULL,22,0.286639,2.6,0.202519,OXML
4440,9030,2877.5,0.005069,-99,NULL,22,0.30442,2.6,0.221366,OXML
4420,9010,2892.5,0.001614,-99,NULL,22,0.330028,2.6,0.266002,OXML
4440,9010,2892.5,0.001,-99,NULL,22,0.365128,2.6,0.306896,OXML
4420,9030,2892.5,0.002503,-99,NULL,22,0.323827,2.6,0.246448,OXML
4440,9030,2892.5,0.001135,-99,NULL,22,0.218322,2.6,0.144573,OXML
4460,9010,2877.5,0.001092,-99,NULL,23,0.687621,2.6,0.588774,OXAL
4480,9010,2877.5,0.001618,-99,NULL,23,0.400914,2.6,0.325012,OXAL
4460,9030,2877.5,0.001086,-99,NULL,23,0.467451,2.6,0.390232,OXAL
4480,9030,2877.5,0.001279,-99,NULL,23,0.556729,2.6,0.480193,OXAL
4460,9010,2892.5,0.001,-99,NULL,23,0.52879,2.6,0.458207,OXAL
4480,9010,2892.5,0.00137,-99,NULL,22,0.354242,2.6,0.29379,OXML
4460,9030,2892.5,0.001,-99,NULL,22,0.25777,2.6,0.191048,OXML
4480,9030,2892.5,0.001,-99,NULL,22,0.318842,2.6,0.262266,OXML
4500,9010,2877.5,0.001,-99,NULL,23,0.763235,2.6,0.666635,OXAL
4520,9010,2877.5,0.001171,-99,NULL,23,0.721994,2.6,0.63383,OXAL
4500,9030,2877.5,0.001,-99,NULL,23,0.711001,2.6,0.618633,OXAL
4520,9030,2877.5,0.001,-99,NULL,23,0.724598,2.6,0.621691,OXAL
4500,9010,2892.5,0.001071,-99,NULL,23,0.730195,2.6,0.636454,OXAL
4520,9010,2892.5,0.001,-99,NULL,23,0.699533,2.6,0.639868,OXAL
4500,9030,2892.5,0.001,-99,NULL,23,0.732265,2.6,0.6628,OXAL
4520,9030,2892.5,0.001,-99,NULL,23,0.66733,2.6,0.59725,OXAL
4540,9010,2877.5,0.001819,-99,NULL,23,1.050332,2.6,0.944022,OXAL
4560,9010,2877.5,0.002633,-99,NULL,23,0.790635,2.6,0.718558,OXAL
4540,9030,2877.5,0.001093,-99,NULL,23,1.015249,2.6,0.91792,OXAL
4560,9030,2877.5,0.004406,-99,NULL,23,1.001324,2.6,0.900394,OXAL
4540,9010,2892.5,0.001,-99,NULL,23,0.815414,2.6,0.739375,OXAL
4560,9010,2892.5,0.001,-99,NULL,23,0.65887,2.6,0.586189,OXAL
4540,9030,2892.5,0.001,-99,NULL,23,0.765807,2.6,0.692497,OXAL
